contigIdx	contigIdxMate	AvgCoverage
1390	8472	0.0994585
1391	253	0.0905627
1391	1391	41.729
1391	5985	0.338713
1392	1392	15.4535
1392	14104	0.0428016
1393	1393	11.7528
1394	1394	382.164
1394	2122	2.83916
1394	3341	14.9249
1394	5797	0.0659196
1395	1395	69.9822
1395	3926	4.54457
1395	6425	0.249595
1396	1396	11.074
1397	1397	67.9925
1397	2234	0.0723436
1397	3795	0.565185
1398	1398	356.994
1398	2225	5.73743
1398	5821	4.65191
1398	8175	5.79544
1398	8190	0.0416846
1398	9380	0.0236356
1399	1399	212.237
1399	4042	2.60308
1399	4705	3.95183
1399	8033	5.87399
1399	10142	4.2185
1399	14230	0.0377649
1399	16593	0.266667
1400	1400	17.2621
1400	11815	0.0431071
1401	1401	54.5294
1401	15481	0.096021
1402	1145	0.442491
1402	1249	0.294612
1402	1402	26.5338
1402	10302	0.28888
1402	16751	0.0748949
1403	1403	13.7298
1403	9157	0.120287
1404	1404	9.65263
1404	4942	0.170395
1404	6481	0.130263
1405	1405	12.4594
1406	418	2.98706
1406	1406	32.1552
1406	4042	0.573092
1407	1407	45.5736
1407	3365	0.302847
1407	5895	0.837674
1408	1408	63.4568
1408	1935	0.535121
1408	3032	0.908311
1408	5524	0.990885
1408	6012	0.188204
1409	514	0.141171
1409	1244	0.185516
1409	1409	64.7657
1409	1411	0.284096
1409	1875	0.193173
1409	2612	0.016111
1409	4403	0.0468974
1409	5535	1.08933
1409	6595	0.15792
1409	6670	0.422555
1409	12970	0.15776
1409	15661	0.188866
1410	1410	9.5
1411	514	0.0387046
1411	1244	0.234597
1411	1409	0.411532
1411	1411	22.4261
1411	1875	0.0797788
1411	6595	1.24921
1411	6670	0.310821
1411	12970	0.0394945
1412	1412	50.7312
1412	2209	1.51337
1412	11758	0.125897
1412	15767	1.70972
1413	1413	13.8291
1414	1414	8.19454
1414	13833	0.0586527
1414	15435	0.0574913
1415	1415	11.0817
1416	1416	29.5505
1416	11921	0.0448907
1417	1417	211.559
1417	6421	7.58217
1417	9063	1.55156
1418	1418	21.394
1418	3996	0.3615
1419	1419	12.2448
1419	14563	0.0524948
1420	1420	54.888
1420	10241	0.322767
1421	517	0.0153202
1421	1421	17.7309
1421	14469	0.0103156
1421	14753	0.0103156
1421	15288	0.0244102
1422	1422	33.3708
1422	1703	0.809157
1422	5246	0.711695
1423	646	0.379641
1423	1423	35.5198
1423	15513	3.60435
1424	517	0.0256541
1424	1424	14.257
1424	11962	0.0256541
1424	13058	0.0251461
1424	14753	0.0660401
1425	1425	12.0031
1425	14687	0.0239349
1426	1426	27.7106
1426	10216	0.111757
1427	1427	13.6582
1428	1428	13.3077
1428	15823	0.00752647
1429	1429	31.804
1429	3637	0.546875
1429	15310	0.562027
1430	1430	11.968
1431	1431	10.4438
1432	1432	12.9858
1433	1433	12.0185
1433	14407	0.0369413
1434	1434	24.9532
1434	9961	0.121739
1435	1435	7.93607
1436	1436	16.0019
1437	1437	18.5259
1437	12197	0.199748
1437	12280	0.0503778
1438	1438	10.5231
1439	1439	10.7371
1440	1440	13.4398
1441	1148	0.0162759
1441	1441	24.9871
1441	15685	0.00813794
1442	1442	278.006
1442	4073	0.483709
1442	4304	1.13492
1442	4426	4.54762
1442	4799	0.249791
1442	6061	2.0472
1442	6386	1.20844
1443	1443	10.7784
1443	10699	0.14824
1444	1444	44.0646
1444	11751	0.0827586
1445	1445	54.6404
1445	10826	0.230108
1445	13168	0.214576
1446	1446	31.5721
1447	1447	23.2727
1448	1448	30.618
1448	2746	0.0681972
1449	1449	23.2475
1450	1450	25.1064
1450	9006	0.0987613
1450	10493	0.0296171
1451	1451	9.16403
1452	80	0.36035
1452	881	0.109529
1452	1322	0.0722892
1452	1452	24.9788
1452	2484	0.0361446
1452	6363	0.0722892
1452	6474	0.110259
1452	11020	0.144213
1452	11274	0.143848
1452	15734	0.0361446
1453	1453	13.1447
1454	1454	46.5006
1455	1455	11.963
1455	4433	0.0875495
1456	1456	131.899
1456	3929	0.323684
1456	5695	1.00592
1456	6805	2.32993
1456	8253	2.48158
1457	1457	48.6108
1457	9780	0.338739
1457	11963	0.235135
1458	1458	24.9136
1459	1459	13.783
1460	677	0.575052
1460	1460	34.205
1460	6839	0.104037
1461	1461	14.532
1462	1462	12.1367
1463	50	1.96976
1463	1463	162.354
1463	2553	0.245601
1463	3464	2.20248
1463	6891	0.149938
1463	6971	0.0679058
1463	9344	0.0986369
1463	12867	0.333829
1464	1464	9.72088
1465	1465	27.1622
1465	3315	0.0124016
1466	1466	35.4652
1466	4446	0.52556
1467	1467	30.288
1467	9873	0.228458
1468	1468	39.3927
1468	5046	0.048582
1469	1469	8.98977
1469	2425	0.0810479
1469	11301	0.027016
1469	12716	0.0802292
1469	16807	0.0802292
1470	209	0.50906
1470	1470	63.4015
1470	9668	0.798981
1471	1049	0.0489341
1471	1424	0.0973837
1471	1471	13.9666
1472	1472	19.1019
1472	2304	0.146334
1472	15770	0.0814303
1473	1473	10.7984
1474	1474	57.188
1474	2856	0.0629247
1474	3744	0.0125849
1474	4584	0.316511
1475	1475	11.973
1475	5279	0.298623
1476	1476	29.5437
1476	1908	0.578175
1476	5353	0.773452
1477	1477	14.6856
1478	1478	11.9837
1478	2285	0.0725689
1478	9532	0.0362845
1479	1479	14.9112
1480	1480	37.5157
1480	4686	0.0704504
1481	1481	10.5547
1482	1482	41.3542
1482	11212	0.0759685
1483	1483	56.1409
1483	15039	0.121137
1484	1484	30.7863
1484	12014	0.105926
1485	750	0.0130149
1485	1485	18.3571
1486	1486	12.1662
1487	1487	8.63985
1487	13478	0.063857
1488	1488	12.7194
1489	1489	29.6992
1489	4628	0.0480792
1489	11781	0.0710317
1490	1490	12.128
1490	1510	0.0371373
1491	1491	21.1315
1491	3826	0.0852779
1491	9087	0.194315
1492	1492	15.2441
1493	1493	26.6062
1493	3027	0.138231
1494	1494	17.6048
1494	2239	0.0579625
1495	1495	10.1473
1495	10405	0.0448799
1496	1496	28.6491
1496	7427	0.320682
1496	15872	0.219472
1496	16791	0.883938
1497	1497	18.1643
1497	2383	0.241063
1497	7889	0.290338
1498	1498	9.52558
1499	1499	27.9337
1499	1966	0.109192
1499	9461	0.706964
1500	1500	22.1275
1501	1501	22.8686
1501	10595	0.0730735
1501	15851	0.0591969
1502	1502	20.6609
1503	1503	13.1444
1503	5140	0.0461437
1504	1504	61.9188
1505	1505	25.5471
1506	1506	13.2472
1507	1507	71.5357
1507	2077	0.24029
1508	1508	18.2626
1509	1509	28.9786
1509	12144	0.194944
1510	1490	0.0121907
1510	1510	14.0147
1511	1511	9.68586
1512	210	0.0276258
1512	1512	38.4945
1512	8407	0.0276258
1513	1513	25.4058
1513	8818	0.0423503
1513	16029	0.0416491
1514	1514	7.41723
1515	1515	10.9766
1516	1516	11.4283
1517	1517	23.893
1517	4336	0.166107
1518	1518	14.3287
1518	1632	0.0524403
1518	4256	0.257009
1519	1519	28.1228
1519	3988	0.519608
1520	1520	16.8776
1520	4118	0.113379
1521	1521	13.6333
1521	3770	0.0826788
1522	1278	0.248503
1522	1522	30.0294
1522	9119	0.3498
1523	17	1.42948
1523	1523	75.9549
1524	1524	11.9177
1525	1525	297.81
1525	1747	0.472809
1525	2591	0.0278952
1525	2612	0.194139
1525	2862	1.73288
1525	3233	0.279234
1525	3469	0.0555086
1525	3978	0.110454
1525	4082	0.369963
1526	1526	33.1979
1526	6837	0.0842369
1526	8289	0.0272449
1527	233	0.0939122
1527	1527	23.6343
1528	1528	14.2768
1528	14944	0.0229754
1529	701	0.780033
1529	909	0.0198828
1529	1529	246.191
1529	2155	0.0824613
1529	2805	0.061532
1529	5161	0.370448
1529	5733	0.792172
1529	12811	0.123692
1529	16190	0.0167434
1530	1530	15.4833
1530	15596	0.0195888
1530	16009	0.0195888
1531	1531	18.9131
1532	1532	8.75625
1533	1533	57.7157
1533	6236	0.671383
1534	1534	39.3781
1534	1943	0.224644
1535	1535	26.9876
1535	1649	0.0412094
1536	1536	11.0819
1536	8534	0.0554945
1537	603	0.341729
1537	1537	15.415
1537	3909	0.228392
1538	1538	10.6426
1539	1539	9.42502
1540	1540	9.44492
1541	1541	16.1855
1542	1542	27.7178
1543	1543	66.1389
1543	10339	0.378868
1543	13094	0.02292
1544	1544	44.1746
1544	9429	0.0778322
1544	16416	0.191626
1545	1545	11.0946
1546	1546	27.1391
1546	5367	0.0308557
1546	10037	0.034023
1547	1547	12.7009
1547	4821	0.260728
1548	1548	26.3997
1549	975	1.39774
1549	1549	87.2667
1549	2653	1.65819
1549	2867	4.42938
1549	3257	0.280226
1550	1550	10.3351
1551	1551	25.2767
1551	7445	0.0666667
1551	16433	0.335333
1552	276	0.0197628
1552	1552	41.6309
1553	1553	8.22754
1554	1554	38.3504
1554	14811	0.0551876
1554	15330	0.153422
1554	15352	0.222406
1554	15625	0.278698
1554	16823	0.332781
1555	1555	11.7264
1555	2424	0.103774
1556	80	0.249638
1556	305	0.140942
1556	881	0.292754
1556	1452	0.0355072
1556	1556	43.7076
1556	6474	0.0710145
1556	11274	0.390942
1556	15734	0.0731884
1557	1557	13.5484
1557	8951	0.0121551
1557	11171	0.0122767
1558	1558	28.1347
1558	13621	0.322073
1559	1559	9.18352
1560	1560	21.0944
1560	3433	0.19934
1560	6379	0.132013
1561	1561	12.2637
1561	13292	0.0497782
1562	429	0.0566686
1562	482	0.0566686
1562	1562	37.1351
1562	2888	0.11391
1562	3033	0.171151
1562	6922	1.19805
1562	13376	0.849456
1563	1563	23.7638
1563	4658	0.020126
1563	9421	0.0807075
1564	1564	7.17617
1565	1565	13.4031
1565	5471	0.0403094
1565	13030	0.20114
1566	1566	10.9265
1566	9852	0.0694568
1567	1567	14.3047
1568	1568	11.023
1569	1569	14.0462
1570	1570	21.0191
1570	2259	0.144979
1570	10743	0.02157
1571	1571	12.1821
1571	15209	0.15153
1572	1572	11.5627
1573	1573	11.9755
1574	1574	11.5531
1575	1575	24.8846
1575	7259	0.15587
1576	1576	62.0406
1577	1577	26.6668
1578	1578	12.6284
1579	1579	24.6596
1580	1580	27.5157
1580	4942	0.00686795
1580	7733	0.0201278
1580	7964	0.00673195
1580	9161	0.0274038
1580	15819	0.00666395
1581	1581	9.37205
1582	1582	10.2152
1583	1583	11.9393
1584	1584	10.6906
1585	1585	27.8466
1586	1586	10.2258
1587	1587	37.6327
1587	4864	0.0613684
1588	1588	19.8479
1588	6579	0.115653
1588	11461	0.0227589
1589	1589	27.3992
1590	1590	21.799
1590	1969	0.0188679
1590	1972	0.0264675
1590	4333	0.0262055
1590	5649	0.0199161
1590	13754	0.0186059
1591	1591	14.0717
1592	1592	10.6612
1592	2446	0.051797
1593	1593	11.0769
1594	1594	63.0214
1594	1636	0.0768386
1594	6369	0.935785
1595	1595	24.7076
1595	6226	0.113559
1596	1596	24.3101
1596	2028	0.0990308
1596	4902	0.0174449
1596	8432	0.0521586
1597	1597	10.1625
1598	426	0.0185465
1598	1598	263.804
1598	2225	0.0123224
1598	2282	0.170879
1598	4262	0.0680246
1598	4328	0.00628694
1598	4696	0.0184836
1598	6404	0.0927952
1598	6752	0.00622407
1598	6754	0.126242
1598	6838	0.0807871
1598	7736	0.0434427
1598	8038	0.352068
1598	13043	0.081793
1598	13794	0.222117
1598	14162	0.142022
1599	1599	15.5557
1599	9323	0.0307746
1600	1600	10.1481
1600	9352	0.0251673
1601	1601	15.7361
1602	1602	10.1683
1602	12248	0.170186
1603	1603	21.3097
1603	12912	0.0743817
1603	14920	0.0555556
1604	1604	40.8913
1605	1605	15.5395
1605	6821	0.0379699
1606	1606	10.6626
1607	1607	35.7057
1608	1608	12.2512
1608	12395	0.0375979
1608	14689	0.021671
1609	1609	14.178
1610	1610	31.6567
1610	5410	0.00349583
1610	8204	0.0123144
1611	1611	30.2856
1611	2003	1.31013
1612	1612	9.3177
1613	1613	55.0639
1613	2843	0.685799
1613	4240	0.0366864
1614	1614	10.7954
1614	13756	0.117357
1615	1615	15.6074
1616	1616	9.37477
1617	1617	37.2614
1617	7873	0.128328
1618	1618	17.5499
1619	1619	13.846
1619	5848	0.526762
1620	1620	11.3349
1621	1621	13.4445
1621	6908	0.0150995
1621	13622	0.0231068
1622	1622	35.347
1623	1623	9.47171
1624	1624	14.3687
1625	1625	26.2836
1625	4433	0.0645995
1625	13972	1.22351
1626	1626	34.0851
1626	7379	0.379485
1626	7934	0.228651
1627	1627	30.0905
1627	3262	0.0231127
1627	9527	0.0581882
1628	1628	59.1742
1628	9502	0.49727
1629	1629	8.99487
1630	550	0.338235
1630	1630	40.6344
1630	1687	0.0505676
1631	1631	7.51981
1631	14154	0.0874936
1632	1518	0.0194977
1632	1632	44.4676
1632	11894	0.598149
1633	1633	21.3472
1633	6514	0.193143
1633	14684	0.0965717
1634	498	0.146853
1634	1634	10.0925
1635	1635	9.07306
1635	15500	0.0547945
1636	1636	37.0473
1636	3810	0.53696
1637	1637	14.3004
1637	3021	0.338004
1638	1638	38.3231
1638	15112	0.0125982
1639	1639	18.6262
1639	12540	0.0900879
1640	1640	25.2954
1640	2880	0.109333
1640	10950	0.027401
1641	1641	20.242
1641	7922	0.0559584
1641	12859	0.006073
1642	1642	9.43047
1642	7774	0.0332668
1643	1643	15.061
1643	11211	0.014862
1644	1644	11.1635
1645	1645	8.87775
1645	7313	0.0523128
1646	1646	15.1391
1647	1647	11.3567
1648	1648	11.3941
1648	11446	0.31745
1648	12298	0.189311
1649	1535	0.0573864
1649	1649	22.0369
1649	11433	0.394318
1650	1650	11.6002
1651	1651	12.8333
1652	1652	19.2341
1652	8459	0.0273047
1653	1653	20.5365
1654	1654	8.77318
1655	1655	41.3549
1655	4015	0.166898
1656	1656	23.1376
1656	1657	0.0500757
1656	15703	0.0255881
1656	16282	0.124501
1656	16722	0.0686477
1657	1656	0.447942
1657	1657	10.4758
1657	16722	0.061138
1658	1658	23.5333
1658	2024	0.0810033
1658	4097	0.0411184
1659	1659	36.0748
1659	13096	0.111019
1660	1660	16.0677
1660	15068	0.0535602
1661	1661	8.39654
1662	1662	9.21212
1663	1663	66.807
1663	5645	0.562239
1664	1664	55.817
1664	5778	0.862009
1664	6342	1.2067
1664	6949	0.460739
1665	1665	23.3374
1665	14078	0.11839
1666	1055	0.0226904
1666	1666	73.7803
1666	1855	0.0685344
1666	2292	1.95994
1666	3857	0.0458439
1666	14735	0.0226904
1667	1667	9.94757
1667	1737	0.0540993
1668	1668	15.5578
1668	14244	0.156463
1669	1669	17.1009
1669	12544	0.0449811
1669	15531	0.047822
1670	1355	0.00608104
1670	1670	22.7713
1670	7875	0.00608104
1670	12805	0.00602083
1670	13786	0.00933229
1671	1671	8.49614
1672	1672	22.8614
1672	4480	0.190083
1672	14567	0.250477
1673	1673	41.6958
1673	6144	0.0879852
1674	1674	7.0013
1675	1675	10.2757
1676	1676	20.3224
1677	1677	14.724
1677	10046	0.0161996
1678	1678	28.853
1678	2770	0.0100418
1678	7739	0.0197852
1679	1679	11.4177
1680	1680	10.4517
1681	1681	12.4117
1682	1682	12.168
1682	11591	0.0179273
1683	1683	24.8409
1683	6624	0.242747
1684	1684	32.2149
1684	14061	0.00628729
1684	15541	0.00622313
1685	646	0.0533439
1685	1242	0.0268047
1685	1685	181.63
1685	3464	0.937898
1685	6817	0.0528132
1685	10844	0.0453822
1685	15513	1.22558
1686	1686	35.114
1686	14354	0.846497
1687	1630	0.027558
1687	1687	38.1952
1688	1688	13.8659
1688	3490	0.0189174
1689	1689	28.9821
1689	7570	0.00663139
1690	1016	1.50023
1690	1690	230.718
1690	5031	0.559
1690	6449	0.0680241
1691	1691	11.3128
1692	315	0.0239388
1692	1570	0.0244324
1692	1692	307.559
1692	2259	2.49877
1692	3510	0.0241856
1692	3768	0.0244324
1692	4898	2.03973
1692	6601	0.711254
1692	8605	1.61797
1692	10743	0.146101
1692	16354	0.024926
1692	16627	0.0246792
1693	1693	13.5002
1693	6426	0.00907734
1694	814	0.135312
1694	1694	68.2432
1694	2677	0.0384809
1694	5763	0.0248994
1694	6369	0.473843
1695	1695	23.1723
1696	1696	25.1403
1696	4729	0.180964
1697	1697	11.2697
1697	5793	0.0588235
1698	1698	32.1531
1698	4276	0.124533
1698	8841	0.304854
1698	16191	0.0415111
1699	1699	11.3043
1699	14021	0.0308924
1700	1700	12.505
1701	1701	64.3504
1702	1702	33.0319
1702	4558	0.106533
1702	6563	0.123965
1703	1422	1.04391
1703	1703	28.6504
1704	1704	13.0492
1704	5927	0.20072
1704	15790	0.0795682
1705	1705	8.69678
1705	15685	0.0485344
1706	1706	6.82118
1707	1707	12.6013
1707	4691	0.0324238
1707	8492	0.0847512
1708	1708	23.8824
1708	4215	0.0220049
1708	6232	0.0855746
1708	6775	0.0217826
1709	1709	24.0148
1710	1710	25.6713
1711	1711	19.6808
1711	12290	0.0915888
1712	1712	8.78039
1713	410	0.0943631
1713	1713	19.5989
1713	6935	0.0214886
1714	1714	14.4065
1714	2382	0.0251986
1715	1715	20.6902
1715	3603	0.0199755
1715	8369	0.117611
1715	10889	0.121076
1716	1716	24.2465
1716	3985	0.0731974
1717	1717	21.5362
1717	16503	0.0885815
1718	1718	13.4259
1718	11999	0.0607564
1719	1255	0.0110363
1719	1719	22.4757
1719	11654	0.00618033
1719	12875	0.0506567
1719	13448	0.00761505
1719	13754	0.0172166
1720	1720	12.5796
1720	12947	0.0481411
1720	13931	0.288847
1721	1721	12.5828
1722	1722	13.034
1722	16399	0.035642
1723	1723	14.0356
1724	1724	16.8974
1725	1725	12.7547
1726	1726	13.9376
1726	10710	0.0559322
1727	1727	40.1805
1728	1728	18.6301
1728	11964	0.336143
1728	12102	0.30209
1729	1729	13.2256
1729	5121	0.0721772
1730	1730	234.389
1730	2385	0.0254107
1730	3971	1.71971
1730	4583	0.715092
1730	5132	1.38527
1730	6608	1.24102
1730	11539	0.025924
1731	1731	50.0553
1731	2109	0.293315
1732	1732	10.2712
1733	1733	8.30492
1734	81	0.00293903
1734	210	0.117501
1734	425	0.004416
1734	515	0.028525
1734	1734	180.008
1734	2270	0.00147697
1734	2430	0.00150681
1734	2603	0.0190813
1734	2750	0.00732519
1734	4342	0.0175745
1734	4521	0.00146205
1734	5589	0.0194692
1734	6146	0.032389
1734	6557	0.004416
1734	7274	0.00146205
1734	7881	0.0132331
1734	8398	0.00292411
1734	8585	0.00972713
1734	8619	0.0132629
1734	10063	0.00443092
1734	11287	0.00146205
1734	11400	0.00146205
1734	12721	0.00586313
1734	13500	0.00147697
1734	13517	0.00126811
1734	14293	0.00135762
1734	15225	0.00149189
1734	16619	0.00150681
1735	1735	178.292
1735	1737	3.06554
1735	2225	1.79683
1736	1736	18.5261
1736	3998	0.0233932
1736	7714	0.0116966
1736	7893	0.0113492
1736	9644	0.0115808
1736	16664	0.0115808
1737	1667	0.0139618
1737	1735	0.512441
1737	1737	248.642
1737	2225	0.27896
1737	2479	0.0138236
1737	3207	0.276196
1737	3245	1.50166
1737	4921	0.0262649
1737	6196	0.189107
1737	9440	0.88554
1737	12477	0.0124412
1737	16116	0.0681504
1738	1738	19.7075
1738	2912	0.600193
1738	6056	2.27039
1738	6502	1.26012
1738	7587	0.20456
1738	8678	0.0635838
1738	9477	0.0899165
1738	10690	0.158317
1739	1739	28.0746
1740	1740	12.4899
1740	15841	0.0351427
1741	1741	9.41661
1741	1744	0.526697
1741	7276	0.197759
1742	1742	26.7668
1743	1181	0.0281808
1743	1743	24.7799
1743	2538	0.0281808
1743	3476	0.112444
1743	3893	0.0279018
1743	7669	0.0281808
1743	7690	0.109096
1743	9644	0.0563616
1743	13995	0.0281808
1744	1741	0.0602611
1744	1744	28.0073
1744	7276	0.107013
1744	11319	0.0300546
1745	314	0.636072
1745	1250	0.569961
1745	1745	66.7869
1745	2414	0.0648267
1745	2484	0.772144
1745	2873	0.388318
1745	3787	1.20732
1745	6474	0.0641849
1745	6619	0.125802
1745	11008	0.251605
1745	11009	0.506418
1745	11274	0.509628
1746	1746	26.7808
1746	14962	0.517685
1747	1747	17.4091
1747	3380	0.360606
1747	16563	0.0566667
1748	1748	14.2493
1748	3932	0.0534674
1749	1749	10.2718
1750	1750	30.9745
1750	10939	0.128055
1750	13183	0.0509165
1751	1751	25.8393
1751	9447	0.3282
1751	15805	0.0481232
1752	1752	10.2754
1752	15365	0.0377941
1753	1753	17.7337
1753	2529	0.0633484
1754	1754	11.0047
1755	815	0.0137012
1755	1755	29.7064
1755	14169	0.0953378
1756	1756	10.8598
1757	527	0.0374953
1757	1267	0.996625
1757	1757	276.757
1757	3905	1.52006
1757	4705	0.745032
1757	10018	6.06899
1758	1758	32.1145
1758	5807	0.144705
1759	1759	34.3857
1759	11790	0.456661
1759	13380	0.474113
1760	1760	185.873
1760	5778	0.0632018
1760	6171	0.790504
1760	6342	0.767405
1760	6949	0.0157202
1760	7017	0.0162015
1761	1761	25.9379
1762	1762	46.3824
1762	3020	0.0568214
1762	7534	0.198031
1763	1684	0.0909812
1763	1763	22.9378
1764	1764	12.4571
1764	14872	0.217058
1765	1765	20.6292
1766	586	0.0262679
1766	1766	25.0044
1766	15400	0.0525358
1767	1767	12.2618
1768	1768	61.5642
1768	12235	0.469739
1769	1769	7.49112
1770	1770	63.879
1771	1771	13.3597
1772	1772	14.2441
1773	1773	10.4547
1774	1774	10.8508
1775	395	0.039153
1775	1775	71.3464
1775	2117	0.114662
1775	4196	0.078306
1775	7845	0.0351578
1775	14185	0.370356
1776	1776	12.1119
1776	10651	0.227255
1777	1777	25.0518
1777	3040	0.229225
1778	1778	11.1351
1779	1779	18.9339
1779	6787	0.233179
1779	8308	0.312065
1780	1780	16.8882
1780	15774	0.0405872
1781	1781	34.8227
1781	2217	0.0378216
1781	3191	0.0377147
1782	202	1.01041
1782	469	0.251884
1782	1782	34.2383
1782	2178	0.495156
1782	5160	1.37854
1783	1783	27.861
1784	1784	12.6202
1785	1785	40.301
1786	1786	11.8691
1787	1787	10.7642
1788	1788	21.2078
1788	15196	0.347093
1789	1789	30.7782
1789	16800	0.1358
1790	1790	14.5788
1790	5995	0.159987
1791	1791	20.4486
1791	5072	1.27568
1792	1792	25.1414
1792	4413	0.272368
1793	1793	24.3074
1794	1794	10.8192
1795	210	0.0948742
1795	940	0.141197
1795	1795	28.1913
1795	2270	0.0312003
1795	4118	0.0159185
1795	7871	0.0159185
1795	11400	0.063674
1796	1796	17.9328
1796	12471	0.121996
1797	1797	17.6804
1797	8634	0.0352294
1797	12105	0.0452949
1798	1798	20.3449
1799	1799	31.563
1799	7183	0.240135
1800	1800	16.1799
1801	1801	11.9261
1801	13256	0.0500744
1802	1802	26.1327
1802	6424	0.102736
1802	16244	0.0505937
1803	1803	11.4189
1804	1804	19.9686
1804	4782	0.245676
1805	1805	39.016
1805	7617	0.212569
1805	8055	0.0797465
1806	579	0.594794
1806	582	0.246562
1806	1806	191.425
1806	3635	0.0481336
1806	7404	1.27996
1806	7755	1.38065
1806	9292	1.21906
1807	1807	21.302
1807	14763	0.208973
1807	14798	0.146048
1808	1808	19.8595
1808	10648	0.705144
1809	1809	11.5148
1810	120	1.20224
1810	531	1.00612
1810	1810	19.5119
1810	13144	0.505439
1811	816	0.370615
1811	1811	58.8275
1811	8252	0.0404457
1811	9586	0.188609
1811	14268	0.287247
1812	1812	45.7116
1812	6278	0.561156
1812	8046	0.149741
1812	11864	0.074129
1813	1813	20.0994
1814	1814	20.4492
1814	9908	0.247521
1814	10911	0.0822314
1815	1815	33.0527
1816	1816	10.4594
1816	5166	0.0519013
1817	1817	31.3538
1817	5678	0.0188785
1817	13824	0.0736449
1818	1818	23.6781
1819	1819	25.9011
1820	637	0.0539804
1820	1820	19.0862
1821	1821	8.85855
1822	1296	0.048669
1822	1822	34.4016
1823	1823	12.2477
1823	15471	0.0355884
1824	1824	8.79572
1825	1825	25.64
1825	3794	0.167097
1825	9529	0.201263
1826	831	4.93176
1826	1826	330.488
1826	8375	1.99649
1826	11812	2.21074
1826	11863	0.237832
1826	16270	1.63322
1827	1827	107.231
1827	2409	0.810789
1828	1828	21.461
1828	13908	0.0542299
1828	14176	0.319414
1829	770	0.158395
1829	1829	31.0681
1830	1830	26.3925
1831	1378	0.0868263
1831	1831	16.5654
1832	1832	32.0514
1832	7825	0.230157
1833	1833	68.4522
1833	7427	1.70012
1833	12789	0.0571762
1833	15872	0.114352
1834	1834	10.5894
1835	1835	17.1662
1836	1836	10.1715
1837	1837	11.7271
1838	1838	47.4149
1838	10343	0.0255123
1839	1839	41.4271
1840	1840	26.6467
1840	13023	0.120524
1840	15515	0.126279
1841	1841	41.6866
1842	1842	24.3569
1842	3035	0.167962
1842	5513	0.100034
1843	1843	24.0631
1843	13135	0.00374987
1843	13491	0.0633781
1844	1844	71.4646
1845	1845	8.76826
1846	1846	7.70646
1847	1847	321.709
1847	2393	3.17942
1847	5748	3.99369
1847	6545	4.2638
1847	14381	0.0780757
1847	15000	0.07847
1848	1848	16.5785
1848	7242	0.0120221
1848	11659	0.0240442
1849	1849	32.6125
1849	4719	0.528382
1849	10482	0.756722
1849	13613	0.214682
1850	1850	11.82
1851	1851	21.2005
1851	2190	0.109055
1851	2363	0.0716152
1852	1852	10.3408
1852	4792	0.0952915
1853	1853	30.8424
1853	2176	0.0966325
1853	4548	0.0902879
1853	16623	0.0483163
1854	1854	9.32518
1855	412	0.0171686
1855	1055	0.0275823
1855	1855	194.536
1855	2292	0.283141
1855	3857	0.250493
1855	6713	1.78891
1855	8037	0.339713
1855	14735	0.0281452
1856	1856	8.08133
1857	1857	13.1405
1858	69	0.180657
1858	701	0.0608273
1858	1858	47.2378
1858	7280	0.484185
1859	1859	14.5398
1859	11560	0.175059
1860	1860	20.6698
1860	13860	0.200978
1861	1861	31.4181
1862	1862	13.2629
1862	13622	0.0213225
1862	16236	0.0726046
1863	1863	218.157
1863	1989	2.99337
1863	3977	2.63556
1863	13595	1.75925
1864	1864	18.9988
1864	12228	0.064975
1865	1865	27.5579
1865	7061	0.176261
1866	1866	13.378
1866	4852	0.0557395
1867	1867	32.7453
1867	2250	0.168834
1867	3229	0.172032
1868	1868	13.6202
1868	6863	0.0331588
1868	15709	0.0352531
1869	720	0.0277973
1869	741	0.456017
1869	1869	63.1147
1869	2671	0.0270936
1869	7754	0.0921886
1869	13974	0.0584096
1870	1870	14.5253
1871	1871	14.0119
1872	1872	12.9186
1873	1873	12.8196
1874	1874	9.63794
1874	3066	0.103531
1875	1409	0.802256
1875	1411	0.13006
1875	1875	47.0849
1875	6595	1.1148
1875	6670	0.260119
1876	1876	9.5002
1877	1877	12.2982
1877	7806	0.24311
1878	1878	20.6456
1878	14378	0.127687
1879	1879	17.5335
1879	3108	0.0376247
1880	1880	12.8071
1880	5384	0.0736106
1881	1881	14.4222
1881	5878	0.060479
1882	1882	27.0536
1882	15197	0.067062
1883	1883	30.2923
1884	1884	12.0391
1884	2929	0.0630517
1884	7714	0.0636822
1884	9064	0.0630517
1884	10417	0.0636822
1885	1570	0.0362426
1885	1885	22.2518
1886	1886	13.8284
1887	1887	18.2761
1887	7714	0.0355956
1888	1319	0.000843193
1888	1888	33.0166
1888	3537	0.0109479
1888	4688	0.00271998
1889	1889	12.4005
1889	6214	0.0328883
1889	6995	0.0328883
1889	7714	0.0986649
1889	7919	0.0208401
1889	10686	0.0328883
1890	1890	14.4582
1890	7714	0.0167496
1891	1891	17.3096
1891	6633	0.0181884
1891	8086	0.0178282
1892	1892	19.6178
1892	4578	0.0156025
1892	10436	0.0921782
1893	1893	19.1717
1894	365	0.0311804
1894	1894	12.6414
1894	7714	0.0964047
1895	1895	43.7246
1895	3368	0.314377
1895	4317	0.123962
1895	4451	0.902875
1895	6050	3.54505
1895	8158	0.683706
1895	8679	0.379553
